,Unnamed: 0,Date,Time,Wellside Pressure,Measured Density,Slurry Rate,Pump Time
0,0,9/20/2020,16:36:16,-49.88407788000001,0.0,0.0,0.0
1,1,9/20/2020,16:36:17,-49.344602895,0.0,0.0,0.016666666666666666
2,2,9/20/2020,16:36:18,-50.10394347,0.0,0.0,0.03333333333333333
3,3,9/20/2020,16:36:19,5285.96870382,0.0,0.0,0.05
4,4,9/20/2020,16:36:20,5292.63353745,0.0,0.0,0.06666666666666667
5,5,9/20/2020,16:36:21,5284.711780109999,0.0,0.0,0.08333333333333333
6,6,9/20/2020,16:36:22,5287.46833755,0.0,0.0,0.1
7,7,9/20/2020,16:36:23,5284.084240575,0.0,0.0,0.11666666666666667
8,8,9/20/2020,16:36:24,5287.890541815001,0.0,0.0,0.13333333333333333
9,9,9/20/2020,16:36:25,5289.76854504,0.0,0.0,0.15
10,10,9/20/2020,16:36:26,5289.560441865001,0.0,0.0,0.16666666666666666
11,11,9/20/2020,16:36:27,5285.974240575,0.0,0.0,0.18333333333333332
12,12,9/20/2020,16:36:28,5286.298162005001,0.0,0.0,0.2
13,13,9/20/2020,16:36:29,5285.180587995001,0.0,0.0,0.21666666666666667
14,14,9/20/2020,16:36:30,5304.1645682550015,0.0,0.0,0.23333333333333334
15,15,9/20/2020,16:36:31,5299.762104315001,0.0,0.0,0.25
16,16,9/20/2020,16:36:32,5305.937365575,0.0,0.0,0.26666666666666666
17,17,9/20/2020,16:36:33,5323.263442559999,0.0,0.0,0.2833333333333333
18,18,9/20/2020,16:36:34,5328.500625,0.0,0.0,0.3
19,19,9/20/2020,16:36:35,5329.010500695,0.0,0.0,0.31666666666666665
20,20,9/20/2020,16:36:36,5314.7930494050015,0.0,0.0,0.3333333333333333
21,21,9/20/2020,16:36:37,5322.74526126,0.0,0.0,0.35
22,22,9/20/2020,16:36:38,5310.940605705001,0.0,0.0,0.36666666666666664
23,23,9/20/2020,16:36:39,5302.501128225,0.0,0.0,0.38333333333333336
24,24,9/20/2020,16:36:40,5289.767621775,0.0,0.0,0.4
25,25,9/20/2020,16:36:41,5284.794836160001,0.0,0.0,0.4166666666666667
26,26,9/20/2020,16:36:42,5293.229238045,0.0,0.0,0.43333333333333335
27,27,9/20/2020,16:36:43,5294.302976339998,0.0,0.0,0.45
28,28,9/20/2020,16:36:44,5305.970126835001,0.0,0.0,0.4666666666666667
29,29,9/20/2020,16:36:45,5315.31584514,0.0,0.0,0.48333333333333334
30,30,9/20/2020,16:36:46,5317.58790486,0.0,0.0,0.5
31,31,9/20/2020,16:36:47,5319.781061805002,0.0,0.0,0.5166666666666667
32,32,9/20/2020,16:36:48,5315.594545485,0.0,0.0,0.5333333333333333
33,33,9/20/2020,16:36:49,5313.441994245,0.0,0.0,0.55
34,34,9/20/2020,16:36:50,5308.513044345002,0.0,0.0,0.5666666666666667
35,35,9/20/2020,16:36:51,5307.364094445,0.0,0.0,0.5833333333333334
36,36,9/20/2020,16:36:52,5303.9850730650005,0.0,0.0,0.6
37,37,9/20/2020,16:36:53,5309.740436805002,0.0,0.0,0.6166666666666667
38,38,9/20/2020,16:36:54,5314.737216915,0.0,0.0,0.6333333333333333
39,39,9/20/2020,16:36:55,5344.155878670002,0.0,0.0,0.65
40,40,9/20/2020,16:36:56,5371.3587743550015,0.0,0.0,0.6666666666666666
41,41,9/20/2020,16:36:57,5398.207295040001,0.0,0.0,0.6833333333333333
42,42,9/20/2020,16:36:58,5486.719372469999,0.0,0.0,0.7
43,43,9/20/2020,16:36:59,5588.923337550001,0.0,0.0,0.7166666666666667
44,44,9/20/2020,16:37:00,5667.59412639,0.0,0.0,0.7333333333333333
45,45,9/20/2020,16:37:01,5725.098852480001,0.0,0.0,0.75
46,46,9/20/2020,16:37:02,5791.310221725001,0.0,0.0,0.7666666666666667
47,47,9/20/2020,16:37:03,5834.71793016,0.0,0.0,0.7833333333333333
48,48,9/20/2020,16:37:04,5996.381220585,0.0,0.0,0.8
49,49,9/20/2020,16:37:05,6182.78431617,0.0,0.0,0.8166666666666667
50,50,9/20/2020,16:37:06,6315.666635565002,0.0,0.0,0.8333333333333334
51,51,9/20/2020,16:37:07,6428.8059299100005,0.0,0.0,0.85
52,52,9/20/2020,16:37:08,6544.199289285,0.0,0.0,0.8666666666666667
53,53,9/20/2020,16:37:09,6657.28598115,0.0,0.0,0.8833333333333333
54,54,9/20/2020,16:37:10,6728.260649355,0.0,0.0,0.9
55,55,9/20/2020,16:37:11,6776.983520685,0.0,0.0,0.9166666666666666
56,56,9/20/2020,16:37:12,6781.114204515001,0.0,0.0,0.9333333333333333
57,57,9/20/2020,16:37:13,6772.9894186500005,0.0,0.0,0.95
58,58,9/20/2020,16:37:14,6720.852458880002,0.0,0.0,0.9666666666666667
59,59,9/20/2020,16:37:15,6650.463801239998,0.0,0.0,0.9833333333333333
60,60,9/20/2020,16:37:16,6604.06328631,0.0,0.0,1.0
61,61,9/20/2020,16:37:17,6568.009321230001,0.0,0.0,1.0166666666666666
62,62,9/20/2020,16:37:18,6541.380900495,0.0,0.0,1.0333333333333334
63,63,9/20/2020,16:37:19,6528.382998165,0.0,0.0,1.05
64,64,9/20/2020,16:37:20,6542.691349950001,0.0,0.0,1.0666666666666667
65,65,9/20/2020,16:37:21,6548.726799405002,0.0,0.0,1.0833333333333333
66,66,9/20/2020,16:37:22,6550.308105705,0.0,0.0,1.1
67,67,9/20/2020,16:37:23,6557.553413145,0.0,0.0,1.1166666666666667
68,68,9/20/2020,16:37:24,6550.476064335,0.0,0.0,1.1333333333333333
69,69,9/20/2020,16:37:25,6542.922985515001,0.0,0.0,1.15
70,70,9/20/2020,16:37:26,6566.578440030001,0.0,0.0,1.1666666666666667
71,71,9/20/2020,16:37:27,6564.386667510002,0.0,0.0,1.1833333333333333
72,72,9/20/2020,16:37:28,6566.158542510002,0.0,0.0,1.2
73,73,9/20/2020,16:37:29,6560.955966915,0.0,0.0,1.2166666666666666
74,74,9/20/2020,16:37:30,6559.786252530002,0.0,0.0,1.2333333333333334
75,75,9/20/2020,16:37:31,6550.984094445002,0.0,0.0,1.25
76,76,9/20/2020,16:37:32,6548.2409182050005,0.0,0.0,1.2666666666666666
77,77,9/20/2020,16:37:33,6532.868979315002,0.0,0.0,1.2833333333333334
78,78,9/20/2020,16:37:34,6529.0677536700005,0.0,0.0,1.3
79,79,9/20/2020,16:37:35,6523.209953820002,0.0,0.0,1.3166666666666667
80,80,9/20/2020,16:37:36,6540.70998735,0.0,0.0,1.3333333333333333
81,81,9/20/2020,16:37:37,6523.297624304999,0.0,0.0,1.35
82,82,9/20/2020,16:37:38,6524.068205655001,0.0,0.0,1.3666666666666667
83,83,9/20/2020,16:37:39,6523.121821230001,0.0,0.0,1.3833333333333333
84,84,9/20/2020,16:37:40,6535.0884375000005,0.0,0.0,1.4
85,85,9/20/2020,16:37:41,6536.7486475199985,0.0,0.0,1.4166666666666667
86,86,9/20/2020,16:37:42,6520.971576735,0.0,0.0,1.4333333333333333
87,87,9/20/2020,16:37:43,6523.222411755001,0.0,0.0,1.45
88,88,9/20/2020,16:37:44,6516.929948760002,0.0,0.0,1.4666666666666666
89,89,9/20/2020,16:37:45,6519.459023910001,0.0,0.0,1.4833333333333334
90,90,9/20/2020,16:37:46,6503.695334325001,0.0,0.0,1.5
91,91,9/20/2020,16:37:47,6518.240859375,0.0,0.0,1.5166666666666666
92,92,9/20/2020,16:37:48,6512.0162256449985,0.0,0.0,1.5333333333333334
93,93,9/20/2020,16:37:49,6516.42514866,0.0,0.0,1.55
94,94,9/20/2020,16:37:50,6526.829377530002,0.0,0.0,1.5666666666666667
95,95,9/20/2020,16:37:51,6572.132621775,0.0,0.0,1.5833333333333333
96,96,9/20/2020,16:37:52,6542.367429465001,0.0,0.0,1.6
97,97,9/20/2020,16:37:53,6547.29822495,0.0,0.0,1.6166666666666667
98,98,9/20/2020,16:37:54,6527.111769989999,0.0,0.0,1.6333333333333333
99,99,9/20/2020,16:37:55,6527.858818005002,0.0,0.0,1.65
100,100,9/20/2020,16:37:56,6518.106584325001,0.0,0.0,1.6666666666666667
101,101,9/20/2020,16:37:57,6498.829599255002,0.0,0.0,1.6833333333333333
102,102,9/20/2020,16:37:58,6511.537726785,0.0,0.0,1.7
103,103,9/20/2020,16:37:59,6505.701152580001,0.0,0.0,1.7166666666666666
104,104,9/20/2020,16:38:00,6524.165566170001,0.0,2.995181,1.7333333333333334
105,105,9/20/2020,16:38:01,6541.048674405001,0.0,9.506444,1.75
106,106,9/20/2020,16:38:02,6685.617063195001,0.0,11.095193,1.7666666666666666
107,107,9/20/2020,16:38:03,6885.69266637,0.0,7.917696,1.7833333333333334
108,108,9/20/2020,16:38:04,7065.6307249500005,0.0,3.672353,1.8
109,109,9/20/2020,16:38:05,7259.450778720001,0.0,3.984893,1.8166666666666667
110,110,9/20/2020,16:38:06,7459.478855010002,0.0,6.7196240000000005,1.8333333333333333
111,111,9/20/2020,16:38:07,7618.99420863,0.0,4.167209,1.85
112,112,9/20/2020,16:38:08,7676.325439335,0.0,4.167209,1.8666666666666667
113,113,9/20/2020,16:38:09,7772.472729315,0.0,0.703216,1.8833333333333333
114,114,9/20/2020,16:38:10,7888.691118105002,0.0,0.05209,1.9
115,115,9/20/2020,16:38:11,7966.748671875001,0.0,0.0,1.9166666666666667
116,116,9/20/2020,16:38:12,8045.211357540001,0.0,0.130225,1.9333333333333333
117,117,9/20/2020,16:38:13,8112.961581795001,0.0,0.0,1.95
118,118,9/20/2020,16:38:14,8157.000981149999,0.0,0.0,1.9666666666666666
119,119,9/20/2020,16:38:15,8171.0873874,0.0,0.0,1.9833333333333334
120,120,9/20/2020,16:38:16,8200.354701735,0.0,4.010938,2.0
121,121,9/20/2020,16:38:17,8307.89182629,0.0,4.010938,2.0166666666666666
122,122,9/20/2020,16:38:18,8387.670498165002,0.0,8.386507,2.033333333333333
123,123,9/20/2020,16:38:19,8500.090430160002,0.0,7.422841,2.05
124,124,9/20/2020,16:38:20,8606.374321230001,0.0,1.640839,2.066666666666667
125,125,9/20/2020,16:38:21,8689.523246775,0.0,0.0,2.0833333333333335
126,126,9/20/2020,16:38:22,8738.82105516,0.0,2.57846,2.1
127,127,9/20/2020,16:38:23,8759.420024355002,0.0,3.776533,2.1166666666666667
128,128,9/20/2020,16:38:24,8770.39365258,0.0,1.458523,2.1333333333333333
129,129,9/20/2020,16:38:25,8766.452153025,0.0,0.05209,2.15
130,130,9/20/2020,16:38:26,8753.37073254,0.0,0.05209,2.1666666666666665
131,131,9/20/2020,16:38:27,8741.250923265,0.0,0.0,2.183333333333333
132,132,9/20/2020,16:38:28,8728.279321230002,0.0,0.0,2.2
133,133,9/20/2020,16:38:29,8724.0305124,0.0,0.0,2.216666666666667
134,134,9/20/2020,16:38:30,8717.885244495,0.0,0.20836,2.2333333333333334
135,135,9/20/2020,16:38:31,8719.4882376,0.0,0.0,2.25
136,136,9/20/2020,16:38:32,8705.49411627,0.0,0.0,2.2666666666666666
137,137,9/20/2020,16:38:33,8715.946333185,0.0,0.0,2.283333333333333
138,138,9/20/2020,16:38:34,8715.699008730002,0.0,0.0,2.3
139,139,9/20/2020,16:38:35,8721.058930605002,0.0,0.0,2.316666666666667
140,140,9/20/2020,16:38:36,8734.072982985,0.0,0.0,2.3333333333333335
141,141,9/20/2020,16:38:37,8711.760278025,0.0,0.0,2.35
142,142,9/20/2020,16:38:38,8722.940625000001,0.0,0.0,2.3666666666666667
143,143,9/20/2020,16:38:39,8717.74035615,0.0,0.0,2.3833333333333333
144,144,9/20/2020,16:38:40,8724.036050100001,0.0,0.0,2.4
145,145,9/20/2020,16:38:41,8720.450771130003,0.0,0.0,2.4166666666666665
146,146,9/20/2020,16:38:42,8734.127431995,0.0,0.0,2.433333333333333
147,147,9/20/2020,16:38:43,8737.421088690002,0.0,0.0,2.45
148,148,9/20/2020,16:38:44,8722.045458630002,0.0,0.0,2.466666666666667
149,149,9/20/2020,16:38:45,8710.384306994998,0.0,0.0,2.4833333333333334
150,150,9/20/2020,16:38:46,8691.704868105002,0.0,0.0,2.5
151,151,9/20/2020,16:38:47,8691.021958185001,0.0,0.0,2.5166666666666666
152,152,9/20/2020,16:38:48,8678.346591915,0.0,0.0,2.533333333333333
153,153,9/20/2020,16:38:49,8670.65462361,0.0,0.0,2.55
154,154,9/20/2020,16:38:50,8666.442729315,0.0,0.0,2.566666666666667
155,155,9/20/2020,16:38:51,8652.338788590001,0.0,0.0,2.5833333333333335
156,156,9/20/2020,16:38:52,8660.93792004,0.0,0.0,2.6
157,157,9/20/2020,16:38:53,8656.911518850002,0.0,0.0,2.6166666666666667
158,158,9/20/2020,16:38:54,8658.496977480001,0.0,0.0,2.6333333333333333
159,159,9/20/2020,16:38:55,8657.5851999,0.0,0.0,2.65
160,160,9/20/2020,16:38:56,8665.547563889999,0.0,0.0,2.6666666666666665
161,161,9/20/2020,16:38:57,8653.94270496,0.0,0.0,2.683333333333333
162,162,9/20/2020,16:38:58,8653.474819395002,0.0,0.0,2.7
163,163,9/20/2020,16:38:59,8655.658286310001,0.0,0.0,2.716666666666667
164,164,9/20/2020,16:39:00,8656.394721975,0.0,0.0,2.7333333333333334
165,165,9/20/2020,16:39:01,8661.88938006,0.0,0.0,2.75
166,166,9/20/2020,16:39:02,8668.632656250002,0.0,0.0,2.7666666666666666
167,167,9/20/2020,16:39:03,8663.800605705,0.0,0.0,2.783333333333333
168,168,9/20/2020,16:39:04,8673.138940725,0.0,0.0,2.8
169,169,9/20/2020,16:39:05,8671.547944394999,0.0,0.0,2.816666666666667
170,170,9/20/2020,16:39:06,8697.0444876,0.0,0.0,2.8333333333333335
171,171,9/20/2020,16:39:07,8710.444291815,0.0,0.0,2.85
172,172,9/20/2020,16:39:08,8716.225956795,0.0,0.0,2.8666666666666667
173,173,9/20/2020,16:39:09,8715.676860765,0.0,0.0,2.8833333333333333
174,174,9/20/2020,16:39:10,8711.9817624,0.0,0.0,2.9
175,175,9/20/2020,16:39:11,8729.29722609,0.0,0.0,2.9166666666666665
176,176,9/20/2020,16:39:12,8737.548442559999,0.0,0.0,2.933333333333333
177,177,9/20/2020,16:39:13,8742.042729315,0.0,0.0,2.95
178,178,9/20/2020,16:39:14,8746.861860765,0.0,0.0,2.966666666666667
179,179,9/20/2020,16:39:15,8737.792074899999,0.0,0.0,2.9833333333333334
180,180,9/20/2020,16:39:16,8749.251123164999,0.0,0.0,3.0
181,181,9/20/2020,16:39:17,8798.74734375,0.0,0.0,3.0166666666666666
182,182,9/20/2020,16:39:18,8873.629364880002,0.0,0.0,3.033333333333333
183,183,9/20/2020,16:39:19,8928.122826735002,0.0,0.0,3.05
184,184,9/20/2020,16:39:20,8971.03634742,0.0,0.0,3.066666666666667
185,185,9/20/2020,16:39:21,9023.113784475001,0.0,0.0,3.0833333333333335
186,186,9/20/2020,17:54:16,9045.20131389,0.0,0.0,3.1
187,187,9/20/2020,17:54:17,9060.855644295,0.0,0.0,3.1166666666666667
188,188,9/20/2020,17:54:18,9070.36009236,0.0,0.0,3.1333333333333333
189,189,9/20/2020,17:54:19,9060.690454515,0.0,0.0,3.15
190,190,9/20/2020,17:54:20,9061.76188512,0.0,0.0,3.1666666666666665
191,191,9/20/2020,17:54:21,9056.005136955002,0.0,0.0,3.183333333333333
192,192,9/20/2020,17:54:22,9058.78384236,0.0,0.0,3.2
193,193,9/20/2020,17:54:23,9051.819081795,0.0,0.0,3.216666666666667
194,194,9/20/2020,17:54:24,9108.383423265,0.0,0.0,3.2333333333333334
195,195,9/20/2020,17:54:25,9174.619248165001,0.0,0.0,3.25
196,196,9/20/2020,17:54:26,9230.8190625,0.0,0.0,3.2666666666666666
197,197,9/20/2020,17:54:27,9297.442485765,0.0,2.057559,3.283333333333333
198,198,9/20/2020,17:54:28,9311.633173710003,0.0,2.135695,3.3
199,199,9/20/2020,17:54:29,9353.242704960001,0.0,2.161739,3.316666666666667
200,200,9/20/2020,17:54:30,9407.227675545,0.0,2.187784,3.3333333333333335
201,201,9/20/2020,17:54:31,9444.95015625,0.0,2.786821,3.35
202,202,9/20/2020,17:54:32,9462.09950595,0.0,2.786821,3.3666666666666667
203,203,9/20/2020,17:54:33,9501.1748874,0.0,3.177497,3.3833333333333333
204,204,9/20/2020,17:54:34,9543.49409475,0.0,4.141163,3.4
205,205,9/20/2020,17:54:35,9587.95247025,0.0,7.31866,3.4166666666666665
206,206,9/20/2020,17:54:36,9656.137357650001,0.0,13.908059,3.433333333333333
207,207,9/20/2020,17:54:37,9702.005843249999,0.0,15.548897,3.45
208,208,9/20/2020,17:54:38,9706.97355705,0.0,16.330248,3.466666666666667
209,209,9/20/2020,17:54:39,9765.86901885,0.0,16.825104,3.4833333333333334
210,210,9/20/2020,17:54:40,9800.983517850002,0.0,17.007421,3.5
211,211,9/20/2020,17:54:41,9843.1578378,0.0,17.007421,3.5166666666666666
212,212,9/20/2020,17:54:42,9861.427532250002,0.0,16.851149,3.533333333333333
213,213,9/20/2020,17:54:43,9896.20980705,0.0,16.929285,3.55
214,214,9/20/2020,17:54:44,9895.9643244,0.0,16.929285,3.566666666666667
215,215,9/20/2020,17:54:45,9903.923917650001,0.0,17.241825,3.5833333333333335
216,216,9/20/2020,17:54:46,9933.69788145,0.0,17.788773000000006,3.6
217,217,9/20/2020,17:54:47,9974.45561805,0.0,19.117069,3.6166666666666667
218,218,9/20/2020,17:54:48,10033.3612386,0.0,20.054691,3.6333333333333333
219,219,9/20/2020,17:54:49,10077.8620635,0.0,20.679773,3.65
220,220,9/20/2020,17:54:50,10122.7172634,0.0,20.679773,3.6666666666666665
221,221,9/20/2020,17:54:51,10182.0538512,0.0,21.148582,3.683333333333333
222,222,9/20/2020,17:54:52,10217.56425795,0.0,21.3309,3.7
223,223,9/20/2020,17:54:53,10231.766937,0.0,21.565304,3.716666666666667
224,224,9/20/2020,17:54:54,10234.72744245,0.0,21.409033,3.7333333333333334
225,225,9/20/2020,17:54:55,10245.186126,0.0,21.461123,3.75
226,226,9/20/2020,17:54:56,10262.8236627,0.0,21.74762,3.7666666666666666
227,227,9/20/2020,17:54:57,10243.501918650001,0.0,22.164339,3.783333333333333
228,228,9/20/2020,17:54:58,10258.384742549999,0.0,23.310324,3.8
229,229,9/20/2020,17:54:59,10265.8367763,0.0,23.310324,3.816666666666667
230,230,9/20/2020,17:55:00,10251.356305050002,0.0,24.273989,3.8333333333333335
231,231,9/20/2020,17:55:01,10247.13149355,0.0,25.029297,3.85
232,232,9/20/2020,17:55:02,10257.39729315,0.0,26.097143,3.8666666666666667
233,233,9/20/2020,17:55:03,10258.730820450002,0.0,26.670135,3.8833333333333333
234,234,9/20/2020,17:55:04,10267.4905263,0.0,26.904541,3.9
235,235,9/20/2020,17:55:05,10274.17289535,0.0,27.06081,3.9166666666666665
236,236,9/20/2020,17:55:06,10268.71053075,0.0,27.086855,3.933333333333333
237,237,9/20/2020,17:55:07,10266.228063,0.0,27.269173,3.95
238,238,9/20/2020,17:55:08,10260.012656249999,0.0,27.269173,3.966666666666667
239,239,9/20/2020,17:55:09,10265.866307549999,0.0,27.269173,3.9833333333333334
240,240,9/20/2020,17:55:10,10271.3065119,0.0,27.972387,4.0
241,241,9/20/2020,17:55:11,10271.54184525,0.0,29.37882,4.016666666666667
242,242,9/20/2020,17:55:12,10262.573568450001,0.0,31.358246,4.033333333333333
243,243,9/20/2020,17:55:13,10263.31369245,0.0,32.087505,4.05
244,244,9/20/2020,17:55:14,10280.224032750002,0.0,32.582363,4.066666666666666
245,245,9/20/2020,17:55:15,10303.491888900002,0.0,32.764679,4.083333333333333
246,246,9/20/2020,17:55:16,10319.24773215,0.0,32.920948,4.1
247,247,9/20/2020,17:55:17,10352.914273800001,0.0,32.920948,4.116666666666666
248,248,9/20/2020,17:55:18,10382.323713299998,0.0,33.025131,4.133333333333334
249,249,9/20/2020,17:55:19,10397.754712799999,0.0,33.05117,4.15
250,250,9/20/2020,17:55:20,10395.6939891,0.0,33.259533000000005,4.166666666666667
251,251,9/20/2020,17:55:21,10406.1369762,0.0,33.389759000000005,4.183333333333334
252,252,9/20/2020,17:55:22,10416.3418611,0.0,33.259533000000005,4.2
253,253,9/20/2020,17:55:23,10409.44631895,0.0,33.181396,4.216666666666667
254,254,9/20/2020,17:55:24,10418.61208185,0.0,33.233486,4.233333333333333
255,255,9/20/2020,17:55:25,10418.621305050001,0.0,33.311623,4.25
256,256,9/20/2020,17:55:26,10400.69306745,0.0,33.311623,4.266666666666667
257,257,9/20/2020,17:55:27,10415.262132450001,0.0,34.171112,4.283333333333333
258,258,9/20/2020,17:55:28,10422.5600367,0.0,35.056644,4.3
259,259,9/20/2020,17:55:29,10413.798488100001,0.0,35.681725,4.316666666666666
260,260,9/20/2020,17:55:30,10410.411617550002,0.0,37.296516,4.333333333333333
261,261,9/20/2020,17:55:31,10414.66965525,0.0,38.234138,4.35
262,262,9/20/2020,17:55:32,10395.736438500002,0.0,38.65086,4.366666666666666
263,263,9/20/2020,17:55:33,10387.720551600001,0.0,39.015491,4.383333333333334
264,264,9/20/2020,17:55:34,10384.911387900002,0.0,39.223854,4.4
265,265,9/20/2020,17:55:35,10388.3203998,0.0,39.223854,4.416666666666667
266,266,9/20/2020,17:55:36,10365.1955883,0.0,39.249897,4.433333333333334
267,267,9/20/2020,17:55:37,10374.0060501,0.0,39.197803,4.45
268,268,9/20/2020,17:55:38,10368.6101379,0.0,39.249897,4.466666666666667
269,269,9/20/2020,17:55:39,10352.6189613,0.0,39.093628,4.483333333333333
270,270,9/20/2020,17:55:40,10337.080912200001,0.0,39.171761,4.5
271,271,9/20/2020,17:55:41,10315.3136121,0.0,39.510345,4.516666666666667
272,272,9/20/2020,17:55:42,10295.54613045,0.0,41.307457,4.533333333333333
273,273,9/20/2020,17:55:43,10297.70099505,0.0,46.308109,4.55
274,274,9/20/2020,17:55:44,10269.5613993,0.0,46.308109,4.566666666666666
275,275,9/20/2020,17:55:45,10252.351144350001,0.0,49.4856,4.583333333333333
276,276,9/20/2020,17:55:46,10241.2501632,0.0,51.022263,4.6
277,277,9/20/2020,17:55:47,10239.330631949999,0.0,51.360844,4.616666666666666
278,278,9/20/2020,17:55:48,10202.68419345,0.0,51.517113,4.633333333333334
279,279,9/20/2020,17:55:49,10204.265036700002,0.0,51.43898,4.65
280,280,9/20/2020,17:55:50,10205.748063000001,0.0,51.49107,4.666666666666667
281,281,9/20/2020,17:55:51,10214.9295129,0.0,51.517113,4.683333333333334
282,282,9/20/2020,17:55:52,10224.26969445,0.0,51.412933,4.7
283,283,9/20/2020,17:55:53,10223.1078264,0.0,51.412933,4.716666666666667
284,284,9/20/2020,17:55:54,10211.904407250002,0.0,51.360844,4.733333333333333
285,285,9/20/2020,17:55:55,10230.64751835,0.0,51.412933,4.75
286,286,9/20/2020,17:55:56,10226.1357009,0.0,51.569206,4.766666666666667
287,287,9/20/2020,17:55:57,10231.617438,0.0,51.647343,4.783333333333333
288,288,9/20/2020,17:55:58,10226.0535615,0.0,51.699432,4.8
289,289,9/20/2020,17:55:59,10198.98540675,0.0,51.569206,4.816666666666666
290,290,9/20/2020,17:56:00,10167.44695785,0.0,51.38689,4.833333333333333
291,291,9/20/2020,17:56:01,10158.948412200001,0.0,51.360844,4.85
292,292,9/20/2020,17:56:02,10161.22324455,0.0,51.360844,4.866666666666666
293,293,9/20/2020,17:56:03,10145.09825595,0.0,51.230618,4.883333333333334
294,294,9/20/2020,17:56:04,10120.272624,0.0,51.20457800000001,4.9
295,295,9/20/2020,17:56:05,10121.5996875,0.0,51.38689,4.916666666666667
296,296,9/20/2020,17:56:06,10096.734375,0.0,51.543159,4.933333333333334
297,297,9/20/2020,17:56:07,10062.4246002,0.0,51.855701,4.95
298,298,9/20/2020,17:56:08,10074.105130950002,0.0,52.376602,4.966666666666667
299,299,9/20/2020,17:56:09,10047.119106150001,0.0,53.079823,4.983333333333333
300,300,9/20/2020,17:56:10,10020.749542649999,0.0,54.12161999999999,5.0
301,301,9/20/2020,17:56:11,10019.7980883,0.0,54.12161999999999,5.016666666666667
302,302,9/20/2020,17:56:12,10010.6738487,0.0,54.955059,5.033333333333333
303,303,9/20/2020,17:56:13,9970.20497025,0.002535,55.606194,5.05
304,304,9/20/2020,17:56:14,9970.95985515,0.007059,56.387535,5.066666666666666
305,305,9/20/2020,17:56:15,9925.81026885,0.005782,57.53352,5.083333333333333
306,306,9/20/2020,17:56:16,9936.727598700001,0.005765999999999999,58.36697,5.1
307,307,9/20/2020,17:56:17,9922.382801099999,0.008795,59.044136,5.116666666666666
308,308,9/20/2020,17:56:18,9924.648400800002,0.006151,59.460861,5.133333333333334
309,309,9/20/2020,17:56:19,9888.30650745,0.006869,59.773399,5.15
310,310,9/20/2020,17:56:20,9875.940294150001,0.006869,59.773399,5.166666666666667
311,311,9/20/2020,17:56:21,9855.058005450002,0.003054,59.877579,5.183333333333334
312,312,9/20/2020,17:56:22,9823.34698065,0.001762,59.981758,5.2
313,313,9/20/2020,17:56:23,9817.6742118,0.0035020000000000003,60.085934,5.216666666666667
314,314,9/20/2020,17:56:24,9809.5088259,0.005847,60.13803100000001,5.233333333333333
315,315,9/20/2020,17:56:25,9799.718295150002,0.008437,60.033852,5.25
316,316,9/20/2020,17:56:26,9770.96869245,0.014436,60.085934,5.266666666666667
317,317,9/20/2020,17:56:27,9753.3496116,0.017463,60.190121,5.283333333333333
318,318,9/20/2020,17:56:28,9757.57258035,0.019415,60.32034300000001,5.3
319,319,9/20/2020,17:56:29,9703.80633285,0.019415,60.32034300000001,5.316666666666666
320,320,9/20/2020,17:56:30,9704.075799600001,0.013478,60.424522,5.333333333333333
321,321,9/20/2020,17:56:31,9697.3260615,0.012528,60.528702,5.35
322,322,9/20/2020,17:56:32,9665.180374500002,0.00984,60.711021,5.366666666666666
323,323,9/20/2020,17:56:33,9644.89794345,0.012248,61.44028100000001,5.383333333333334
324,324,9/20/2020,17:56:34,9636.4335501,0.015035,61.80491600000001,5.4
325,325,9/20/2020,17:56:35,9613.90674405,0.014572,62.065365,5.416666666666667
326,326,9/20/2020,17:56:36,9613.032798600001,0.007969,62.273724,5.433333333333334
327,327,9/20/2020,17:56:37,9587.8943244,0.002732,62.586266,5.45
328,328,9/20/2020,17:56:38,9588.604000500001,0.002732,62.586266,5.466666666666667
329,329,9/20/2020,17:56:39,9546.561649800002,0.000165,62.872761,5.483333333333333
330,330,9/20/2020,17:56:40,9525.63414285,0.0,63.263432,5.5
331,331,9/20/2020,17:56:41,9532.42264485,0.0,63.654114,5.516666666666667
332,332,9/20/2020,17:56:42,9504.1113993,0.0,63.654114,5.533333333333333
333,333,9/20/2020,17:56:43,9488.970174600001,0.0,63.914566,5.55
334,334,9/20/2020,17:56:44,9477.830439000001,0.0,64.279198,5.566666666666666
335,335,9/20/2020,17:56:45,9467.0856756,0.0,64.591728,5.583333333333333
336,336,9/20/2020,17:56:46,9445.227011955001,0.0,65.08659399999999,5.6
337,337,9/20/2020,17:56:47,9442.91988234,0.0,65.08659399999999,5.616666666666666
338,338,9/20/2020,17:56:48,9412.185234375,0.0,65.347038,5.633333333333334
339,339,9/20/2020,17:56:49,9405.454878225,0.0,65.58144399999999,5.65
340,340,9/20/2020,17:56:50,9380.22411627,0.0,65.89399,5.666666666666667
341,341,9/20/2020,17:56:51,9382.67890119,0.0,66.38884,5.683333333333334
342,342,9/20/2020,17:56:52,9360.673505505001,0.0,66.545113,5.7
343,343,9/20/2020,17:56:53,9355.01827113,0.0,66.38884,5.716666666666667
344,344,9/20/2020,17:56:54,9335.220336855002,0.0,66.20652,5.733333333333333
345,345,9/20/2020,17:56:55,9317.189663145002,0.0,66.440933,5.75
